filename,label
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-05-02-02-02-12.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-05-01-01-02-12.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-06-01-01-01-12.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-01-01-01-01-12.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-02-01-01-02-12.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-02-02-02-02-12.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-03-01-02-01-12.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-03-02-01-01-12.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-08-02-02-02-12.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-08-01-01-02-12.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-05-01-02-02-12.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-06-01-02-01-12.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-06-02-01-01-12.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-05-02-01-02-12.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-07-01-01-02-12.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-04-01-01-01-12.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-04-02-02-01-12.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-07-02-02-02-12.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-03-02-02-01-12.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-03-01-01-01-12.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-02-02-01-02-12.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-01-01-02-01-12.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-02-01-02-02-12.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-03-02-01-02-12.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-03-01-02-02-12.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-02-02-02-01-12.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-02-01-01-01-12.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-01-01-01-02-12.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-08-02-01-01-12.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-08-01-02-01-12.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-06-01-01-02-12.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-05-01-01-01-12.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-05-02-02-01-12.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-06-02-02-02-12.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-04-01-02-02-12.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-07-01-02-01-12.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-07-02-01-01-12.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_12__03-01-04-02-01-02-12.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-08-02-02-01-15.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-08-01-01-01-15.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-06-01-02-02-15.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-05-01-02-01-15.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-05-02-01-01-15.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-06-02-01-02-15.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-04-01-01-02-15.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-07-01-01-01-15.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-07-02-02-01-15.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-04-02-02-02-15.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-03-02-02-02-15.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-03-01-01-02-15.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-02-02-01-01-15.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-02-01-02-01-15.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-01-01-02-02-15.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-03-02-01-01-15.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-03-01-02-01-15.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-02-02-02-02-15.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-01-01-01-01-15.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-02-01-01-02-15.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-08-02-01-02-15.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-08-01-02-02-15.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-05-01-01-02-15.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-06-01-01-01-15.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-06-02-02-01-15.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-05-02-02-02-15.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-07-01-02-02-15.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-04-01-02-01-15.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-04-02-01-01-15.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-07-02-01-02-15.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-01-01-02-01-15.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-02-01-02-02-15.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-02-02-01-02-15.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-03-01-01-01-15.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-03-02-02-01-15.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-08-01-01-02-15.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-08-02-02-02-15.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-04-02-02-01-15.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-07-02-02-02-15.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-07-01-01-02-15.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-04-01-01-01-15.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-06-02-01-01-15.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-05-02-01-02-15.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-05-01-02-02-15.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-06-01-02-01-15.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-08-01-02-01-15.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-08-02-01-01-15.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-07-02-01-01-15.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-04-02-01-02-15.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-04-01-02-02-15.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-07-01-02-01-15.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-05-02-02-01-15.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-06-02-02-02-15.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-06-01-01-02-15.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-05-01-01-01-15.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-02-01-01-01-15.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-01-01-01-02-15.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-02-02-02-01-15.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-03-01-02-02-15.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_15__03-01-03-02-01-02-15.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-07-02-01-01-23.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-04-02-01-02-23.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-04-01-02-02-23.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-07-01-02-01-23.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-05-02-02-01-23.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-06-02-02-02-23.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-06-01-01-02-23.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-05-01-01-01-23.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-08-01-02-01-23.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-08-02-01-01-23.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-02-01-01-01-23.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-01-01-01-02-23.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-02-02-02-01-23.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-03-01-02-02-23.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-03-02-01-02-23.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-01-01-02-01-23.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-02-01-02-02-23.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-02-02-01-02-23.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-03-01-01-01-23.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-03-02-02-01-23.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-04-02-02-01-23.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-07-02-02-02-23.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-07-01-01-02-23.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-04-01-01-01-23.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-06-02-01-01-23.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-05-02-01-02-23.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-05-01-02-02-23.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-06-01-02-01-23.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-08-01-01-02-23.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-08-02-02-02-23.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-03-02-01-01-23.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-03-01-02-01-23.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-02-02-02-02-23.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-01-01-01-01-23.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-02-01-01-02-23.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-05-01-01-02-23.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-06-01-01-01-23.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-06-02-02-01-23.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-05-02-02-02-23.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-07-01-02-02-23.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-04-01-02-01-23.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-04-02-01-01-23.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-07-02-01-02-23.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-08-02-01-02-23.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-08-01-02-02-23.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-06-01-02-02-23.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-05-01-02-01-23.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-05-02-01-01-23.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-06-02-01-02-23.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-04-01-01-02-23.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-07-01-01-01-23.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-07-02-02-01-23.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-04-02-02-02-23.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-08-02-02-01-23.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-08-01-01-01-23.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-03-02-02-02-23.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-03-01-01-02-23.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-02-02-01-01-23.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-02-01-02-01-23.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_23__03-01-01-01-02-02-23.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-03-02-01-02-24.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-03-01-02-02-24.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-02-02-02-01-24.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-02-01-01-01-24.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-01-01-01-02-24.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-06-01-01-02-24.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-05-01-01-01-24.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-05-02-02-01-24.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-06-02-02-02-24.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-04-01-02-02-24.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-07-01-02-01-24.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-07-02-01-01-24.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-04-02-01-02-24.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-08-02-01-01-24.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-08-01-02-01-24.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-05-01-02-02-24.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-06-01-02-01-24.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-06-02-01-01-24.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-05-02-01-02-24.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-07-01-01-02-24.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-04-01-01-01-24.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-04-02-02-01-24.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-07-02-02-02-24.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-08-02-02-02-24.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-08-01-01-02-24.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-03-02-02-01-24.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-03-01-01-01-24.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-02-02-01-02-24.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-01-01-02-01-24.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-02-01-02-02-24.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-04-02-01-01-24.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-07-02-01-02-24.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-07-01-02-02-24.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-04-01-02-01-24.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-06-02-02-01-24.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-05-02-02-02-24.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-05-01-01-02-24.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-06-01-01-01-24.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-08-01-02-02-24.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-08-02-01-02-24.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-01-01-01-01-24.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-02-01-01-02-24.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-02-02-02-02-24.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-03-01-02-01-24.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-03-02-01-01-24.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-02-01-02-01-24.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-01-01-02-02-24.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-02-02-01-01-24.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-03-01-01-02-24.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-03-02-02-02-24.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-07-02-02-01-24.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-04-02-02-02-24.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-04-01-01-02-24.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-07-01-01-01-24.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-05-02-01-01-24.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-06-02-01-02-24.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-06-01-02-02-24.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-05-01-02-01-24.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-08-01-01-01-24.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_24__03-01-08-02-02-01-24.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-05-01-01-01-22.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-06-01-01-02-22.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-06-02-02-02-22.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-05-02-02-01-22.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-07-01-02-01-22.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-04-01-02-02-22.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-04-02-01-02-22.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-07-02-01-01-22.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-08-02-01-01-22.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-08-01-02-01-22.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-03-02-01-02-22.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-03-01-02-02-22.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-02-02-02-01-22.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-01-01-01-02-22.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-02-01-01-01-22.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-03-02-02-01-22.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-03-01-01-01-22.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-02-02-01-02-22.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-02-01-02-02-22.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-01-01-02-01-22.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-06-01-02-01-22.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-05-01-02-02-22.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-05-02-01-02-22.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-06-02-01-01-22.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-04-01-01-01-22.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-07-01-01-02-22.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-07-02-02-02-22.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-04-02-02-01-22.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-08-02-02-02-22.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-08-01-01-02-22.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-02-01-01-02-22.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-01-01-01-01-22.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-02-02-02-02-22.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-03-01-02-01-22.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-03-02-01-01-22.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-07-02-01-02-22.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-04-02-01-01-22.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-04-01-02-01-22.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-07-01-02-02-22.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-05-02-02-02-22.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-06-02-02-01-22.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-06-01-01-01-22.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-05-01-01-02-22.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-08-01-02-02-22.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-08-02-01-02-22.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-04-02-02-02-22.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-07-02-02-01-22.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-07-01-01-01-22.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-04-01-01-02-22.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-06-02-01-02-22.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-05-02-01-01-22.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-05-01-02-01-22.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-06-01-02-02-22.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-08-01-01-01-22.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-08-02-02-01-22.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-01-01-02-02-22.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-02-01-02-01-22.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-02-02-01-01-22.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-03-01-01-02-22.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_22__03-01-03-02-02-02-22.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-08-01-01-01-14.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-08-02-02-01-14.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-04-02-02-02-14.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-07-02-02-01-14.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-07-01-01-01-14.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-04-01-01-02-14.wav,sad
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-06-02-01-02-14.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-05-02-01-01-14.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-05-01-02-01-14.wav,angry
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-06-01-02-02-14.wav,fear
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-01-01-02-02-14.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-02-01-02-01-14.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-02-02-01-01-14.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-03-01-01-02-14.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-03-02-02-02-14.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-02-01-01-02-14.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-01-01-01-01-14.wav,neutral
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-02-02-02-02-14.wav,calm
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-03-01-02-01-14.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-03-02-01-01-14.wav,happy
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-08-01-02-02-14.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-08-02-01-02-14.wav,surprised
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-07-02-01-02-14.wav,disgust
RAVDESS__audio_speech_actors_01-24__Actor_14__03-01-04-02-01-01-14.wav,sad
